--------- beginning of system 
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 69 
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 70 
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/RemoteIME( 2262): keycode: 4, realAction: false
I/hide    ( 1944): #############################
I/hide    ( 1944): #############################
D/RemoteIME( 2262): keycode: 4, realAction: true
V/ActivityManager( 1944): resumeTopActivityLocked mLowResumedActivityPkg :[com.android.launcher3] HomeActivity :[com.android.launcher3 ]
V/ActivityManager( 1944): resumeTopActivityLocked:  go home
I/art     ( 1944): Background sticky concurrent mark sweep GC freed 9040(401KB) AllocSpace objects, 0(0B) LOS objects, 2% free, 15MB/15MB, paused 7.800ms total 49.592ms
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/InputDispatcher( 1944): Dropping event because there is no touchable window at (776, 542).
I/HisiMediaPlayer( 1460): Receive Event: Current play progress is 71 
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
V/ActivityManager( 1944): destroyActivityLocked mLowResumedActivityPkg=[ com.android.launcher3]Removing activity=[ adv.com.nrt.myapplication2]isLowRamGoHome =[true ]
I/ActivityManager( 1944): Killing 9021:com.android.defcontainer/u0a3 (adj 13): empty #3
V/ActivityManager( 1944): resumeTopActivityLocked mLowResumedActivityPkg :[com.android.launcher3] HomeActivity :[com.android.launcher3 ]
V/HiMediaPlayerManage( 1460): Call isPlaying IN
V/HisiMediaPlayer( 1460): Call doIsPlaying IN
V/HiMediaPlayerManage( 1460): isPlaying: 1
V/HiMediaPlayerManage( 1460): Call stop IN
V/HiMediaPlayerManage( 1460): Call Player Stop
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call HiMediaPlayer::stop IN 
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=1,time=1154484710
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call doStop IN
I/HiPlayer-FFMpeg( 1460): [23:57:32.006]: user ope, stop cmd, set bclose = 1, bstop = 1 
V/ActivityManager( 1944): resumeTopActivityLocked:  go home
V/HiMediaPlayerManage( 1460): Call reset IN
V/HisiMediaPlayer( 1460): [SWITCH-PG ] Call HiMediaPlayer::reset() IN
V/HisiMediaPlayer( 1460): [SWITCH-PG ] HiMediaPlayer destroyHiPlayer Step 1, time is 1154484711 
I/HiPlayer( 1460): [23:57:32.007] [hi_svr_player.c:365] user invoke player pre close file function 
W/HiPlayer( 1460): [23:57:32.008] [svr_pctrl.c:5369] pctrl invoke call pre close file 
I/HiPlayer-FFMpeg( 1460): [23:57:32.008]: call pre close file, set bclose = 1 
V/HisiMediaPlayer( 1460): HiMediaPlayer destroyHiPlayer after PRE_CLOSE, time is 1154484712 
E/HiPlayer( 1460): [23:57:32.010]: [svr_pctrl.c:_SVR_PCTRL_FreeOldFrame:1150] get ext sub hdl fail, ret 0x0 
V/HisiMediaPlayer( 1460): HiMediaPlayer call HI_SVR_PLAYER_Destroy before, time is 1154484722 
E/HisiMediaPlayer( 1460): enque destroy player cmd
V/HisiMediaPlayer( 1460): Call doDestroyPlayer IN
V/HiMediaPlayerManage( 1460): message received msg=8, ext1=0, ext2=0
V/HiMediaPlayerManage( 1460): unrecognized message: (8, 0, 0)
V/HiMediaPlayerManage( 1460): back from callback
I/HiPlayer( 1460): [23:57:32.018] [hi_svr_player.c:283] call player destroy function 
W/HiPlayer( 1460): [23:57:32.018] [svr_pctrl.c:5369] pctrl invoke call pre close file 
I/HiPlayer( 1460): [23:57:32.049] [svr_pctrl.c:3639] padpt stop consume 39 
I/HiPlayer-FFMpeg( 1460): [23:57:32.049]: user ope, resume cmd(6), set bclose = 0, bstop = 0 
E/HiPlayer( 1460): [23:57:32.049]: [svr_pctrl.c:_SVR_PCTRL_FreeOldFrame:1150] get ext sub hdl fail, ret 0x0 
W/HiPlayer( 1460): [23:57:32.049] [svr_pctrl.c:4739] set evt cb use 0 ms 
W/HiPlayer( 1460): [23:57:32.049] [svr_pctrl.c:2810] Seek aud stream before, seek pts = 0, seek flag = 1 
I/HiPlayer-FFMpeg( 1460): [23:57:32.049]: call pre close file, set bclose = 1 
I/HiPlayer-FFMpeg( 1460): [23:57:32.049]: [SEEK2 ] HI_SVR_FORMAT_SeekPts start
I/HiPlayer-FFMpeg( 1460): [23:57:32.049]: [SEEK2 ] Thread_SeekPts start
I/HiPlayer-FFMpeg( 1460): [23:57:32.050]: Buffer List is empty!
I/HiPlayer-FFMpeg( 1460): [23:57:32.050]: [SEEK2 ] Thread_SeekPts end
W/HiPlayer( 1460): [23:57:32.050] [svr_pctrl.c:2815] Seek aud stream after 
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
I/HiPlayer( 1460): [23:57:32.060] [svr_pctrl.c:3397] exit play unf consume 39(increase 39 for last padpt stop) 
E/HiPlayer( 1460): [23:57:32.060]: [svr_pctrl.c:_SVR_PCTRL_FreeOldFrame:1150] get ext sub hdl fail, ret 0x0 
W/HiPlayer( 1460): [23:57:32.060] [svr_pctrl.c:3966] main thread exit 
W/HiPlayer( 1460): [23:57:32.069] [svr_pctrl.c:4765] check deinit status use 20 ms 
W/HiPlayer( 1460): [23:57:32.070] [svr_pctrl.c:4775] change goto state use 21 ms 
W/HiPlayer( 1460): [23:57:32.070] [svr_pctrl.c:4779] waite main thread exit use 21 ms 
I/HiPlayer( 1460): [23:57:32.070] [svr_padpt.c:4649] detach sound device, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.091] [svr_padpt.c:4664] detach window, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.095] [svr_padpt.c:4680] destroy so handle, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.121] [svr_padpt.c:4693] close vid channel, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.127] [svr_padpt.c:4702] close aud channel, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.137] [svr_padpt.c:4738] destroy avplay handle, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.146] [svr_padpt.c:4751] destroy window, ret = 0x0 ! 
I/HiPlayer( 1460): [23:57:32.146] [svr_pctrl.c:4795] exit play unf consume 115(increase 76 for padpt destroy) 
W/HiPlayer( 1460): [23:57:32.146] [svr_pctrl.c:4796] destroy device use 97 ms 
E/HiPlayer-FFMpeg( 1460): [23:57:32.146]: [FFMPEG_MSG][hi_svr_msg.c:459] invalid param
E/HiPlayer-FFMpeg( 1460): [23:57:32.147]: [FFMPEG_MSG][hi_svr_msg.c:585] invalid param
I/HiPlayer-FFMpeg( 1460): [23:57:32.147]: FFMPEG_MSG_DeInit finish
W/HiPlayer( 1460): [23:57:32.150] [svr_pctrl.c:4799] close all file use 101 ms 
W/HiPlayer( 1460): [23:57:32.150] [svr_pctrl.c:4813] [SWITCH-PG ] destroy hiplayer totol time is 101 ms 
V/HisiMediaPlayer( 1460): HiMediaPlayer call HI_SVR_PLAYER_Destroy after, time is 1154484854 
V/HisiMediaPlayer( 1460): begin destroy mCmdQueue 1154484854 
V/HisiMediaPlayer( 1460): signal thread out
V/HisiMediaPlayer( 1460): sched_thread out
V/HisiMediaPlayer( 1460): HiMediaPlayer::CommandQueue() deconstruct
V/HisiMediaPlayer( 1460): finish destroy mCmdQueue 1154484854 
V/HisiSubManager( 1460): Call cleanSubMem IN
V/HisiMediaPlayer( 1460): HiMediaPlayer destroyHiPlayer Step 2, time is 1154484855 
V/HisiMediaPlayer( 1460): HiMediaPlayer destroyHiPlayer Step 3, time is 1154484855 
V/HisiMediaPlayer( 1460): HiMediaPlayer destroyHiPlayer Step 4, time is 1154484855 
V/HisiMediaPlayer( 1460): HiMediaPlayer destroyHiPlayer Step 5
I/HisiMediaPlayer( 1460): Reset to 2d
E/HiMediaPlayerManage( 1460): mLockThreadId RESET LOCAL ID IS -1274403072
V/HiMediaPlayerManage( 1460): Call ~HiMediaPlayerManage IN
V/HisiMediaPlayer( 1460): [SWITCH-PG ] HiMediaPlayer destructor start
V/HisiMediaPlayer( 1460): HiMediaPlayer::setProcInfo,etype=11,time=1154484855
V/HisiMediaPlayer( 1460): [SWITCH-PG ] HiMediaPlayer destructor Finish
V/ActivityManager( 1944): resumeTopActivityLocked mLowResumedActivityPkg :[com.android.launcher3] HomeActivity :[com.android.launcher3 ]
V/ActivityManager( 1944): resumeTopActivityLocked:  go home
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
I/hide    ( 1944): #############################
D/PowerManagerService( 1944): getInputBlocked: false
